timestamp,gazeDirectionLeft.x,gazeDirectionLeft.y,gazeDirectionLeft.z,gazeDirectionRight.x,gazeDirectionRight.y,gazeDirectionRight.z
 ,0.475464,-0.01843791,-0.8795326,0.475464,-0.01843791,-0.8795326
 ,0.4756776,-0.01882515,-0.8794068,0.4756776,-0.01882515,-0.8794068
 ,0.4758912,-0.01788194,-0.8793055,0.4758912,-0.01788194,-0.8793055
 ,0.4766847,-0.01851753,-0.8788669,0.4766847,-0.01851753,-0.8788669
 ,0.4767152,-0.01834767,-0.8788512,0.4767152,-0.01834767,-0.8788512
 ,0.4762117,-0.01847933,-0.8791306,0.4762117,-0.01847933,-0.8791306
 ,0.4761354,-0.01660167,-0.879203,0.4761354,-0.01660167,-0.879203
 ,0.4761506,-0.01799291,-0.8791732,0.4761506,-0.01799291,-0.8791732
 ,0.4760286,-0.01850252,-0.8792205,0.4760286,-0.01850252,-0.8792205
 ,0.4764253,-0.02015009,-0.8789692,0.4764253,-0.02015009,-0.8789692
 ,0.4779969,-0.02047349,-0.8781137,0.4779969,-0.02047349,-0.8781137
 ,0.4781648,-0.02162742,-0.8779975,0.4781648,-0.02162742,-0.8779975
 ,0.476822,-0.02185845,-0.8787124,0.476822,-0.02185845,-0.8787124
 ,0.4766847,-0.02420279,-0.8787217,0.4766847,-0.02420279,-0.8787217
 ,0.4757539,-0.02417067,-0.87923,0.4757539,-0.02417067,-0.87923
 ,0.475937,-0.02385735,-0.8791503,0.475937,-0.02385735,-0.8791503
 ,0.4760743,-0.02362136,-0.8790791,0.4760743,-0.02362136,-0.8790791
 ,0.4764253,-0.02433769,-0.8788632,0.4764253,-0.02433769,-0.8788632
 ,0.4773561,-0.02537838,-0.878328,0.4773561,-0.02537838,-0.878328
 ,0.4778444,-0.02518723,-0.878069,0.4778444,-0.02518723,-0.878069
 ,0.4773561,-0.02472208,-0.8783548,0.4773561,-0.02472208,-0.8783548
 ,0.4771882,-0.02398124,-0.8784654,0.4771882,-0.02398124,-0.8784654
 ,0.476288,-0.02440515,-0.8789338,0.476288,-0.02440515,-0.8789338
 ,0.4765168,-0.02578575,-0.8787824,0.4765168,-0.02578575,-0.8787824
 ,0.4765474,-0.02483666,-0.8787889,0.4765474,-0.02483666,-0.8787889
 ,0.4774476,-0.02404527,-0.8783221,0.4774476,-0.02404527,-0.8783221
 ,0.4721986,-0.02230591,-0.8812007,0.4721986,-0.02230591,-0.8812007
 ,0.4706575,-0.01912134,-0.8820919,0.4706575,-0.01912134,-0.8820919
 ,0.4643098,-0.02497757,-0.8853016,0.4643098,-0.02497757,-0.8853016
 ,0.4463044,-0.02240418,-0.8945792,0.4463044,-0.02240418,-0.8945792
 ,0.3535004,0.0028648,-0.9354196,0.3535004,0.0028648,-0.9354196
 ,0.312317,-0.0001844913,-0.9499644,0.312317,-0.0001844913,-0.9499644
 ,0.2465668,0.01601151,-0.9689807,0.2465668,0.01601151,-0.9689807
 ,0.2526551,0.01400176,-0.9674417,0.2526551,0.01400176,-0.9674417
 ,0.2574616,0.01325293,-0.9661968,0.2574616,0.01325293,-0.9661968
 ,0.2622986,0.01230915,-0.9649042,0.2622986,0.01230915,-0.9649042
 ,0.2609711,0.01036118,-0.9652851,0.2609711,0.01036118,-0.9652851
 ,0.2603303,0.01051509,-0.9654517,0.2603303,0.01051509,-0.9654517
 ,0.2608948,0.01058919,-0.9653051,0.2608948,0.01058919,-0.9653051
 ,0.2535096,0.01659805,-0.9671786,0.2535096,0.01659805,-0.9671786
 ,0.2241669,0.008835509,-0.9744951,0.2241669,0.008835509,-0.9744951
 ,0.07673647,0.003861323,-0.9970354,0.07673647,0.003861323,-0.9970354
 ,0.03915406,0.006229624,-0.9992032,0.03915406,0.006229624,-0.9992032
 ,0.03796387,-0.001434572,-0.9992679,0.03796387,-0.001434572,-0.9992679
 ,0.04989626,-0.01516443,-0.9986335,0.04989626,-0.01516443,-0.9986335
 ,0.03749085,-0.01616007,-0.999159,0.03749085,-0.01616007,-0.999159
 ,0.03892518,-0.0163385,-0.9990976,0.03892518,-0.0163385,-0.9990976
 ,0.05242921,-0.01905259,-0.9984311,0.05242921,-0.01905259,-0.9984311
 ,0.05119325,-0.01974592,-0.9984777,0.05119325,-0.01974592,-0.9984777
 ,0.05000307,-0.02030247,-0.9985363,0.05000307,-0.02030247,-0.9985363
 ,0.04382325,-0.02564684,-0.9986967,0.04382325,-0.02564684,-0.9986967
 ,0.04409791,-0.01563185,-0.998899,0.04409791,-0.01563185,-0.998899
 ,0.03782655,-0.01036043,-0.9992223,0.03782655,-0.01036043,-0.9992223
 ,0.03755189,-0.008126497,-0.9992492,0.03755189,-0.008126497,-0.9992492
 ,0.03787232,-0.008109972,-0.9992353,0.03787232,-0.008109972,-0.9992353
 ,0.03851319,-0.009042531,-0.999215,0.03851319,-0.009042531,-0.999215
 ,0.04019166,-0.01163729,-0.9991105,0.04019166,-0.01163729,-0.9991105
 ,0.04338074,-0.0172247,-0.9988974,0.04338074,-0.0172247,-0.9988974
 ,0.04611207,-0.0206251,-0.9987226,0.04611207,-0.0206251,-0.9987226
 ,0.04623414,-0.02033363,-0.9987174,0.04623414,-0.02033363,-0.9987174
 ,0.0461731,-0.02108245,-0.9986978,0.0461731,-0.02108245,-0.9986978
 ,0.04957582,-0.02183318,-0.9985249,0.04957582,-0.02183318,-0.9985249
 ,0.03263856,-0.01914226,-0.999281,0.03263856,-0.01914226,-0.999281
 ,-0.06251527,-0.01898685,-0.9978548,-0.06251527,-0.01898685,-0.9978548
 ,-0.08863832,-0.01488344,-0.995947,-0.08863832,-0.01488344,-0.995947
 ,-0.07991029,-0.01974956,-0.9965935,-0.07991029,-0.01974956,-0.9965935
 ,-0.07518007,-0.01663151,-0.9970194,-0.07518007,-0.01663151,-0.9970194
 ,-0.07626344,-0.01848999,-0.9969028,-0.07626344,-0.01848999,-0.9969028
 ,-0.07843019,-0.02026448,-0.9967015,-0.07843019,-0.02026448,-0.9967015
 ,-0.07409669,-0.01966652,-0.9970449,-0.07409669,-0.01966652,-0.9970449
 ,-0.07344057,-0.01639894,-0.9971622,-0.07344057,-0.01639894,-0.9971622
 ,-0.0742798,-0.01749472,-0.9970818,-0.0742798,-0.01749472,-0.9970818
 ,-0.07655336,-0.01882441,-0.9968735,-0.07655336,-0.01882441,-0.9968735
 ,-0.07698061,-0.01879135,-0.9968457,-0.07698061,-0.01879135,-0.9968457
 ,-0.0747986,-0.01698644,-0.9970496,-0.0747986,-0.01698644,-0.9970496
 ,-0.1406708,-0.02538302,-0.9897286,-0.1406708,-0.02538302,-0.9897286
 ,-0.1764069,-0.02906793,-0.9838767,-0.1764069,-0.02906793,-0.9838767
 ,-0.2168275,-0.03381368,-0.9756193,-0.2168275,-0.03381368,-0.9756193
 ,-0.2887574,-0.0421095,-0.956467,-0.2887574,-0.0421095,-0.956467
 ,-0.3330231,-0.04911282,-0.9416248,-0.3330231,-0.04911282,-0.9416248
 ,-0.3652039,-0.05705989,-0.929166,-0.3652039,-0.05705989,-0.929166
 ,-0.4349366,-0.06888259,-0.8978037,-0.4349366,-0.06888259,-0.8978037
 ,-0.4614259,-0.09282921,-0.882291,-0.4614259,-0.09282921,-0.882291
 ,-0.4811097,-0.09071472,-0.8719531,-0.4811097,-0.09071472,-0.8719531
 ,-0.5027162,-0.09520362,-0.8591841,-0.5027162,-0.09520362,-0.8591841
 ,-0.5171052,-0.0949453,-0.8506292,-0.5171052,-0.0949453,-0.8506292
 ,-0.550934,-0.1087987,-0.8274218,-0.550934,-0.1087987,-0.8274218
 ,-0.5592805,-0.1097051,-0.8216753,-0.5592805,-0.1097051,-0.8216753
 ,-0.5697023,-0.1140321,-0.8138832,-0.5697023,-0.1140321,-0.8138832
 ,-0.5583802,-0.1086983,-0.822422,-0.5583802,-0.1086983,-0.822422
 ,-0.5589753,-0.1061041,-0.8223579,-0.5589753,-0.1061041,-0.8223579
 ,-0.5620271,-0.1129332,-0.8193556,-0.5620271,-0.1129332,-0.8193556
 ,-0.5596009,-0.1026891,-0.8223656,-0.5596009,-0.1026891,-0.8223656
 ,-0.5564424,-0.09946439,-0.8248994,-0.5564424,-0.09946439,-0.8248994
 ,-0.5618135,-0.115867,-0.8190989,-0.5618135,-0.115867,-0.8190989
 ,-0.5559541,-0.1013719,-0.8249929,-0.5559541,-0.1013719,-0.8249929
 ,-0.5525666,-0.1051745,-0.8267894,-0.5525666,-0.1051745,-0.8267894
 ,-0.553528,-0.1062409,-0.826022,-0.553528,-0.1062409,-0.826022
 ,-0.5596009,-0.1007943,-0.8225927,-0.5596009,-0.1007943,-0.8225927
 ,-0.5568086,-0.09756221,-0.8248667,-0.5568086,-0.09756221,-0.8248667
 ,-0.555832,-0.09728631,-0.8255647,-0.555832,-0.09728631,-0.8255647
 ,-0.5571138,-0.09804522,-0.82461,-0.5571138,-0.09804522,-0.82461
 ,-0.5558778,-0.09789034,-0.825466,-0.5558778,-0.09789034,-0.825466
 ,-0.5558778,-0.09958751,-0.8252562,-0.5558778,-0.09958751,-0.8252562
 ,-0.55571,-0.1014321,-0.8251561,-0.55571,-0.1014321,-0.8251561
 ,-0.5556794,-0.1026911,-0.8250153,-0.5556794,-0.1026911,-0.8250153
 ,-0.5561219,-0.1027419,-0.8247199,-0.5561219,-0.1027419,-0.8247199
 ,-0.5555269,-0.1019278,-0.8252199,-0.5555269,-0.1019278,-0.8252199
 ,-0.5549623,-0.1030668,-0.8254573,-0.5549623,-0.1030668,-0.8254573
 ,-0.5543519,-0.1050417,-0.8256215,-0.5543519,-0.1050417,-0.8256215
 ,-0.5539857,-0.1056684,-0.8257811,-0.5539857,-0.1056684,-0.8257811
 ,-0.5529939,-0.1062866,-0.8263704,-0.5529939,-0.1062866,-0.8263704
 ,-0.5527192,-0.1064381,-0.8265256,-0.5527192,-0.1064381,-0.8265256
 ,-0.552353,-0.1055513,-0.8268942,-0.552353,-0.1055513,-0.8268942
 ,-0.5522767,-0.1035858,-0.8271886,-0.5522767,-0.1035858,-0.8271886
 ,-0.5526735,-0.1070474,-0.8264875,-0.5526735,-0.1070474,-0.8264875
 ,-0.5613252,-0.1217635,-0.8185678,-0.5613252,-0.1217635,-0.8185678
 ,-0.56102,-0.1167317,-0.8195288,-0.56102,-0.1167317,-0.8195288
 ,-0.5625612,-0.0975575,-0.8209612,-0.5625612,-0.0975575,-0.8209612
 ,-0.5503236,-0.09849966,-0.8291042,-0.5503236,-0.09849966,-0.8291042
 ,-0.5559236,-0.1066154,-0.8243504,-0.5559236,-0.1066154,-0.8243504
 ,-0.5590669,-0.1060836,-0.8222984,-0.5590669,-0.1060836,-0.8222984
 ,-0.557068,-0.1049733,-0.8237895,-0.557068,-0.1049733,-0.8237895
 ,-0.5543672,-0.1040094,-0.8257272,-0.5543672,-0.1040094,-0.8257272
 ,-0.5522004,-0.09573846,-0.8281816,-0.5522004,-0.09573846,-0.8281816
 ,-0.5625612,-0.1076023,-0.8196995,-0.5625612,-0.1076023,-0.8196995
 ,-0.5466615,-0.09517732,-0.8319221,-0.5466615,-0.09517732,-0.8319221
 ,-0.5529939,-0.1047858,-0.8265475,-0.5529939,-0.1047858,-0.8265475
 ,-0.5494539,-0.09889849,-0.8296359,-0.5494539,-0.09889849,-0.8296359
 ,-0.5489045,-0.0971863,-0.8301992,-0.5489045,-0.0971863,-0.8301992
 ,-0.549225,-0.09751598,-0.8299407,-0.549225,-0.09751598,-0.8299407
 ,-0.5493776,-0.09941797,-0.8296212,-0.5493776,-0.09941797,-0.8296212
 ,-0.5494996,-0.099562,-0.8295165,-0.5494996,-0.099562,-0.8295165
 ,-0.5493013,-0.098999,-0.8297343,-0.5493013,-0.098999,-0.8297343
 ,-0.5492402,-0.09872938,-0.8298039,-0.5492402,-0.09872938,-0.8298039
 ,-0.5495301,-0.0989553,-0.829585,-0.5495301,-0.0989553,-0.829585
 ,-0.5492097,-0.09889792,-0.8298044,-0.5492097,-0.09889792,-0.8298044
 ,-0.5479127,-0.09712189,-0.8308635,-0.5479127,-0.09712189,-0.8308635
 ,-0.5475923,-0.09656421,-0.8311421,-0.5475923,-0.09656421,-0.8311421
 ,-0.5481111,-0.09645895,-0.8308144,-0.5481111,-0.09645895,-0.8308144
 ,-0.5481263,-0.09650322,-0.8307952,-0.5481263,-0.09650322,-0.8307952
 ,-0.5496522,-0.09885745,-0.8295169,-0.5496522,-0.09885745,-0.8295169
 ,-0.5498964,-0.09958632,-0.8292694,-0.5498964,-0.09958632,-0.8292694
 ,-0.5509187,-0.1003751,-0.8284805,-0.5509187,-0.1003751,-0.8284805
 ,-0.5531465,-0.106081,-0.8262964,-0.5531465,-0.106081,-0.8262964
 ,-0.5536348,-0.1049157,-0.8261074,-0.5536348,-0.1049157,-0.8261074
 ,-0.5532533,-0.1049839,-0.8263618,-0.5532533,-0.1049839,-0.8263618
 ,-0.5531617,-0.103111,-0.8266635,-0.5531617,-0.103111,-0.8266635
 ,-0.5578767,-0.1000316,-0.8238541,-0.5578767,-0.1000316,-0.8238541
 ,-0.5270387,-0.08365465,-0.8457047,-0.5270387,-0.08365465,-0.8457047
 ,-0.4574128,-0.0561086,-0.8874794,-0.4574128,-0.0561086,-0.8874794
 ,-0.4144136,-0.04268062,-0.9090719,-0.4144136,-0.04268062,-0.9090719
 ,-0.3602448,0.005051203,-0.9328384,-0.3602448,0.005051203,-0.9328384
 ,-0.3350983,0.01766752,-0.9419991,-0.3350983,0.01766752,-0.9419991
 ,-0.2871705,0.02497714,-0.9575421,-0.2871705,0.02497714,-0.9575421
 ,-0.2102509,0.06268366,-0.9756219,-0.2102509,0.06268366,-0.9756219
 ,-0.1644898,0.07569194,-0.9834536,-0.1644898,0.07569194,-0.9834536
 ,-0.1188355,0.09384906,-0.9884579,-0.1188355,0.09384906,-0.9884579
 ,-0.08558656,0.1038827,-0.990898,-0.08558656,0.1038827,-0.990898
 ,-0.01496888,0.1358283,-0.9906142,-0.01496888,0.1358283,-0.9906142
 ,0.006179811,0.1371846,-0.9905185,0.006179811,0.1371846,-0.9905185
 ,0.04786684,0.1545261,-0.9868125,0.04786684,0.1545261,-0.9868125
 ,0.04977418,0.1530898,-0.9869472,0.04977418,0.1530898,-0.9869472
 ,0.04235841,0.1550931,-0.9869846,0.04235841,0.1550931,-0.9869846
 ,0.04042054,0.1518873,-0.9875619,0.04042054,0.1518873,-0.9875619
 ,0.04141236,0.1518912,-0.9875163,0.04141236,0.1518912,-0.9875163
 ,0.0419159,0.1560237,-0.9868516,0.0419159,0.1560237,-0.9868516
 ,0.04107667,0.1544512,-0.9871429,0.04107667,0.1544512,-0.9871429
 ,0.04470826,0.1507075,-0.9875659,0.04470826,0.1507075,-0.9875659
 ,0.04777528,0.1477245,-0.9878716,0.04777528,0.1477245,-0.9878716
 ,0.04707338,0.1513077,-0.987358,0.04707338,0.1513077,-0.987358
 ,0.04678345,0.1496771,-0.9876137,0.04678345,0.1496771,-0.9876137
 ,0.04525758,0.1490808,-0.9877759,0.04525758,0.1490808,-0.9877759
 ,0.04403687,0.1467627,-0.9881856,0.04403687,0.1467627,-0.9881856
 ,0.04420472,0.1470582,-0.988135,0.04420472,0.1470582,-0.988135
 ,0.04412843,0.1474462,-0.988077,0.04412843,0.1474462,-0.988077
 ,0.04461671,0.1477734,-0.9880137,0.04461671,0.1477734,-0.9880137
 ,0.04518128,0.1484278,-0.9878873,0.04518128,0.1484278,-0.9878873
 ,0.04492188,0.1487219,-0.9878516,0.04492188,0.1487219,-0.9878516
 ,0.04502869,0.1489552,-0.9878107,0.04502869,0.1489552,-0.9878107
 ,0.04496766,0.1493902,-0.9877417,0.04496766,0.1493902,-0.9877417
 ,0.04457093,0.1495118,-0.9877523,0.04457093,0.1495118,-0.9877523
 ,0.03898621,0.1464334,-0.9884479,0.03898621,0.1464334,-0.9884479
 ,0.05776979,0.1868138,-0.980692,0.05776979,0.1868138,-0.980692
 ,0.07110597,0.2061784,-0.9759225,0.07110597,0.2061784,-0.9759225
 ,0.07145692,0.2243145,-0.9718877,0.07145692,0.2243145,-0.9718877
 ,0.06564333,0.2222618,-0.9727651,0.06564333,0.2222618,-0.9727651
 ,0.06477357,0.252654,-0.965376,0.06477357,0.252654,-0.965376
 ,0.07281496,0.2590246,-0.9631151,0.07281496,0.2590246,-0.9631151
 ,0.07258607,0.2574857,-0.9635472,0.07258607,0.2574857,-0.9635472
 ,0.06701662,0.2617478,-0.9628018,0.06701662,0.2617478,-0.9628018
 ,0.07139589,0.2573522,-0.9636734,0.07139589,0.2573522,-0.9636734
 ,0.07304384,0.2594966,-0.9629726,0.07304384,0.2594966,-0.9629726
 ,0.07063295,0.2644866,-0.9617854,0.07063295,0.2644866,-0.9617854
 ,0.06948854,0.2664881,-0.9613173,0.06948854,0.2664881,-0.9613173
 ,0.06919862,0.2646333,-0.9618596,0.06919862,0.2646333,-0.9618596
 ,0.07008363,0.2643722,-0.9618673,0.07008363,0.2643722,-0.9618673
 ,0.06993105,0.2629755,-0.9622506,0.06993105,0.2629755,-0.9622506
 ,0.06980897,0.2630997,-0.9622309,0.06980897,0.2630997,-0.9622309
 ,0.06935121,0.2601476,-0.9630601,0.06935121,0.2601476,-0.9630601
 ,0.07026674,0.2585684,-0.9634275,0.07026674,0.2585684,-0.9634275
 ,0.06718446,0.2582821,-0.963724,0.06718446,0.2582821,-0.963724
 ,0.06619264,0.2577109,-0.9639498,0.06619264,0.2577109,-0.9639498
 ,0.06655885,0.2572429,-0.9640467,0.06655885,0.2572429,-0.9640467
 ,0.06655885,0.2570235,-0.9641041,0.06655885,0.2570235,-0.9641041
 ,0.06590272,0.2563763,-0.9643232,0.06590272,0.2563763,-0.9643232
 ,0.06661989,0.2570552,-0.9640915,0.06661989,0.2570552,-0.9640915
 ,0.0659485,0.2574432,-0.9640336,0.0659485,0.2574432,-0.9640336
 ,0.0659485,0.2576475,-0.963975,0.0659485,0.2576475,-0.963975
 ,0.06597902,0.2577413,-0.9639525,0.06597902,0.2577413,-0.9639525
 ,0.06619264,0.258637,-0.9636939,0.06619264,0.258637,-0.9636939
 ,0.06619264,0.258637,-0.9636939,0.06619264,0.258637,-0.9636939
 ,0.06637575,0.2576653,-0.9639459,0.06637575,0.2576653,-0.9639459
 ,0.06694032,0.2578101,-0.9638666,0.06694032,0.2578101,-0.9638666
 ,0.06796266,0.2582557,-0.9636759,0.06796266,0.2582557,-0.9636759
 ,0.06790163,0.2575338,-0.963873,0.06790163,0.2575338,-0.963873
 ,0.06797792,0.2567512,-0.964065,0.06797792,0.2567512,-0.964065
 ,0.06835939,0.2560155,-0.9642457,0.06835939,0.2560155,-0.9642457
 ,0.06837465,0.256377,-0.9641395,0.06837465,0.256377,-0.9641395
 ,0.0677643,0.2560115,-0.9642912,0.0677643,0.2560115,-0.9642912
 ,0.06808473,0.2557312,-0.9643433,0.06808473,0.2557312,-0.9643433
 ,0.0745392,0.2521837,-0.9647988,0.0745392,0.2521837,-0.9647988
 ,0.06431581,0.2446761,-0.9674505,0.06431581,0.2446761,-0.9674505
 ,0.08525087,0.1723603,-0.9813269,0.08525087,0.1723603,-0.9813269
 ,0.09100343,0.1092447,-0.9898355,0.09100343,0.1092447,-0.9898355
 ,0.08750917,0.0593724,-0.9943867,0.08750917,0.0593724,-0.9943867
 ,0.09353639,0.01033264,-0.9955492,0.09353639,0.01033264,-0.9955492
 ,0.1096344,-0.1050834,-0.9883925,0.1096344,-0.1050834,-0.9883925
 ,0.1105652,-0.1607675,-0.9807637,0.1105652,-0.1607675,-0.9807637
 ,0.09619144,-0.189719,-0.9771125,0.09619144,-0.189719,-0.9771125
 ,0.07478334,-0.2713255,-0.9595726,0.07478334,-0.2713255,-0.9595726
 ,0.06121828,-0.3050883,-0.9503387,0.06121828,-0.3050883,-0.9503387
 ,0.05104066,-0.3515019,-0.9347903,0.05104066,-0.3515019,-0.9347903
 ,0.0417328,-0.3474323,-0.9367698,0.0417328,-0.3474323,-0.9367698
 ,0.03671265,-0.3365252,-0.9409561,0.03671265,-0.3365252,-0.9409561
 ,0.047287,-0.3487445,-0.9360118,0.047287,-0.3487445,-0.9360118
 ,0.0404358,-0.3441719,-0.9380202,0.0404358,-0.3441719,-0.9380202
 ,0.03982545,-0.3431953,-0.938412,0.03982545,-0.3431953,-0.938412
 ,0.04249573,-0.3432884,-0.9382507,0.04249573,-0.3432884,-0.9382507
 ,0.04277039,-0.3424723,-0.9385518,0.04277039,-0.3424723,-0.9385518
 ,0.04141236,-0.3513343,-0.9353257,0.04141236,-0.3513343,-0.9353257
 ,0.03141785,-0.3480299,-0.9369473,0.03141785,-0.3480299,-0.9369473
 ,0.04000855,-0.3440114,-0.9381107,0.04000855,-0.3440114,-0.9381107
 ,0.04023743,-0.3511308,-0.9354507,0.04023743,-0.3511308,-0.9354507
 ,0.03585816,-0.3407742,-0.9394509,0.03585816,-0.3407742,-0.9394509
 ,0.0371399,-0.34552,-0.9376725,0.0371399,-0.34552,-0.9376725
 ,0.03570557,-0.3444853,-0.9380999,0.03570557,-0.3444853,-0.9380999
 ,0.0366211,-0.3443042,-0.9381311,0.0366211,-0.3443042,-0.9381311
 ,0.03645325,-0.3442156,-0.9381695,0.03645325,-0.3442156,-0.9381695
 ,0.03666688,-0.3440967,-0.9382105,0.03666688,-0.3440967,-0.9382105
 ,0.03704835,-0.3440511,-0.9382145,0.03704835,-0.3440511,-0.9382145
 ,0.03717042,-0.3442876,-0.9381171,0.03717042,-0.3442876,-0.9381171
 ,0.0366974,-0.3448824,-0.937912,0.0366974,-0.3448824,-0.937912
 ,0.03660584,-0.3443941,-0.9381078,0.03660584,-0.3443941,-0.9381078
 ,0.03659058,-0.3441852,-0.9381722,0.03659058,-0.3441852,-0.9381722
 ,0.03686524,-0.3444231,-0.9380901,0.03686524,-0.3444231,-0.9380901
 ,0.0361023,-0.3448256,-0.937963,0.0361023,-0.3448256,-0.937963
 ,0.03446961,-0.3427229,-0.9387902,0.03446961,-0.3427229,-0.9387902
 ,0.03446961,-0.3427229,-0.9387902,0.03446961,-0.3427229,-0.9387902
 ,0.03440858,-0.3424864,-0.9388875,0.03440858,-0.3424864,-0.9388875
 ,0.03422547,-0.3430797,-0.9386671,0.03422547,-0.3430797,-0.9386671
 ,0.0343628,-0.3444298,-0.938166,0.0343628,-0.3444298,-0.938166
 ,0.03457642,-0.3454243,-0.9378034,0.03457642,-0.3454243,-0.9378034
 ,0.03482056,-0.3452597,-0.9378483,0.03482056,-0.3452597,-0.9378483
 ,0.03536988,-0.3455696,-0.9377141,0.03536988,-0.3455696,-0.9377141
 ,0.03862,-0.3405865,-0.939406,0.03862,-0.3405865,-0.939406
 ,0.0308075,-0.3427792,-0.9389079,0.0308075,-0.3427792,-0.9389079
 ,0.03446961,-0.3474424,-0.93706,0.03446961,-0.3474424,-0.93706
 ,0.03486634,-0.3442956,-0.9382083,0.03486634,-0.3442956,-0.9382083
 ,0.03633118,-0.3388129,-0.9401432,0.03633118,-0.3388129,-0.9401432
 ,0.03141785,-0.3435926,-0.9385763,0.03141785,-0.3435926,-0.9385763
 ,0.03227235,-0.2322909,-0.9721013,0.03227235,-0.2322909,-0.9721013
 ,0.03218079,-0.1850476,-0.982193,0.03218079,-0.1850476,-0.982193
 ,0.04585267,-0.1318323,-0.9902031,0.04585267,-0.1318323,-0.9902031
 ,0.03527833,-0.0496767,-0.9981413,0.03527833,-0.0496767,-0.9981413
 ,0.04859926,-0.02189796,-0.9985651,0.04859926,-0.02189796,-0.9985651
 ,0.04592896,-0.02560846,-0.9986081,0.04592896,-0.02560846,-0.9986081
 ,0.05094911,-0.02942251,-0.9982592,0.05094911,-0.02942251,-0.9982592
 ,0.04917909,-0.02990437,-0.9983395,0.04917909,-0.02990437,-0.9983395
 ,0.04879762,-0.02720054,-0.9984229,0.04879762,-0.02720054,-0.9984229
 ,0.04556275,-0.02972006,-0.9985088,0.04556275,-0.02972006,-0.9985088
 ,0.05329897,-0.03234504,-0.9980495,0.05329897,-0.03234504,-0.9980495
 ,0.04959108,-0.03610247,-0.9981035,0.04959108,-0.03610247,-0.9981035
 ,0.0465088,-0.03581043,-0.9982671,0.0465088,-0.03581043,-0.9982671
 ,0.04431153,-0.02682262,-0.9986551,0.04431153,-0.02682262,-0.9986551
 ,0.03443909,-0.01612379,-0.9992695,0.03443909,-0.01612379,-0.9992695
 ,0.03099061,-0.0155528,-0.999396,0.03099061,-0.0155528,-0.999396
 ,0.03318787,-0.01562216,-0.9993134,0.03318787,-0.01562216,-0.9993134
 ,0.03550721,-0.01894921,-0.9991754,0.03550721,-0.01894921,-0.9991754
 ,0.0339203,-0.02228824,-0.9991744,0.0339203,-0.02228824,-0.9991744
 ,0.0348816,-0.02018978,-0.9991741,0.0348816,-0.02018978,-0.9991741
 ,0.04580689,-0.02476843,-0.9986356,0.04580689,-0.02476843,-0.9986356
 ,0.04263306,0.01915364,-0.9988942,0.04263306,0.01915364,-0.9988942
 ,0.03572083,0.01626057,-0.9992231,0.03572083,0.01626057,-0.9992231
 ,0.03454591,0.02348395,-0.9991199,0.03454591,0.02348395,-0.9991199
 ,0.03445435,0.0214119,-0.9991683,0.03445435,0.0214119,-0.9991683
 ,0.0375824,0.01812246,-0.9991256,0.0375824,0.01812246,-0.9991256
 ,0.04046632,0.01690508,-0.9990344,0.04046632,0.01690508,-0.9990344
 ,0.02980042,0.02104633,-0.9993201,0.02980042,0.02104633,-0.9993201
 ,0.02883912,0.02141114,-0.9993521,0.02883912,0.02141114,-0.9993521
 ,0.02778626,0.02231463,-0.9993545,0.02778626,0.02231463,-0.9993545
 ,0.02427674,0.01741241,-0.9995384,0.02427674,0.01741241,-0.9995384
 ,0.02210999,0.01914074,-0.9995669,0.02210999,0.01914074,-0.9995669
 ,0.02416993,0.02045008,-0.9994824,0.02416993,0.02045008,-0.9994824
 ,0.0348816,0.01388052,-0.9992906,0.0348816,0.01388052,-0.9992906
 ,0.0457306,0.01255426,-0.9988682,0.0457306,0.01255426,-0.9988682
 ,0.04594422,0.01234011,-0.9988648,0.04594422,0.01234011,-0.9988648
 ,0.04316712,0.01364871,-0.998964,0.04316712,0.01364871,-0.998964
 ,0.04096986,0.01469889,-0.9990406,0.04096986,0.01469889,-0.9990406
 ,0.03860474,0.01585548,-0.9991263,0.03860474,0.01585548,-0.9991263
 ,0.0371399,0.01681711,-0.9991646,0.0371399,0.01681711,-0.9991646
 ,0.03822327,0.01726591,-0.999112,0.03822327,0.01726591,-0.999112
 ,0.03837586,0.01700616,-0.9991045,0.03837586,0.01700616,-0.9991045
 ,0.03768922,0.01694137,-0.9991448,0.03768922,0.01694137,-0.9991448
 ,0.03781129,0.01764859,-0.9991149,0.03781129,0.01764859,-0.9991149
 ,0.03788758,0.01879928,-0.9990929,0.03788758,0.01879928,-0.9990929
 ,0.03834534,0.01866248,-0.999081,0.03834534,0.01866248,-0.999081
 ,0.03878785,0.02056598,-0.999033,0.03878785,0.02056598,-0.999033
 ,0.03639222,0.01971531,-0.9991271,0.03639222,0.01971531,-0.9991271
 ,0.03561402,0.01817795,-0.9991918,0.03561402,0.01817795,-0.9991918
 ,0.03451539,0.01906491,-0.9992081,0.03451539,0.01906491,-0.9992081
 ,0.03437806,0.01805103,-0.9992419,0.03437806,0.01805103,-0.9992419
 ,0.03585816,0.01825528,-0.9991832,0.03585816,0.01825528,-0.9991832
 ,0.03495789,0.01994066,-0.9991775,0.03495789,0.01994066,-0.9991775
 ,0.03465272,0.02050708,-0.9991812,0.03465272,0.02050708,-0.9991812
 ,0.04953004,0.009825349,-0.9987214,0.04953004,0.009825349,-0.9987214
 ,0.06372072,-0.02754048,-0.9975814,0.06372072,-0.02754048,-0.9975814
